MONTH,WEEKOFMONTH,DAYOFWEEK,MAKE,ACCIDENTAREA,DAYOFWEEKCLAIMED,MONTHCLAIMED,WEEKOFMONTHCLAIMED,SEX,MARITALSTATUS,AGE,FAULT,POLICYTYPE,VEHICLECATEGORY,VEHICLEPRICE,REPNUMBER,DEDUCTIBLE,DRIVERRATING,DAYS_POLICY_ACCIDENT,DAYS_POLICY_CLAIM,PASTNUMBEROFCLAIMS,AGEOFVEHICLE,AGEOFPOLICYHOLDER,POLICEREPORTFILED,WITNESSPRESENT,AGENTTYPE,NUMBEROFSUPPLIMENTS,ADDRESSCHANGE_CLAIM,NUMBEROFCARS,YEAR,BASEPOLICY,FRAUDFOUND
Jun,week_4,Thursday,Honda,Urban,Friday,Jun,week_4,Male,Single,27,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,1,400,rate_4,more_than_30,more_than_30,more_than_4,6_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Mar,week_5,Thursday,Pontiac,Urban,Friday,Mar,week_5,Male,Married,33,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,13,400,rate_1,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Mar,week_3,Saturday,Honda,Urban,Thursday,Mar,week_4,Male,Single,30,Third_Party,Sedan-Liability,Sport,20000_to_29000,3,400,rate_1,more_than_30,more_than_30,none,6_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Dec,week_3,Saturday,Ford,Urban,Tuesday,Dec,week_3,Male,Married,34,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,11,400,rate_4,more_than_30,more_than_30,more_than_4,7_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Sep,week_5,Thursday,Chevrolet,Urban,Friday,Sep,week_5,Male,Single,44,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,2,400,rate_3,more_than_30,more_than_30,none,7_years,36_to_40,Yes,No,Internal,1_to_2,no_change,1-vehicle,1995,Liability,No
Sep,week_5,Saturday,Toyota,Urban,Monday,Oct,week_1,Male,Married,32,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,13,400,rate_1,more_than_30,more_than_30,none,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Oct,week_1,Tuesday,Toyota,Urban,Thursday,Oct,week_1,Male,Married,30,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,7,400,rate_1,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Oct,week_2,Wednesday,Mazda,Urban,Friday,Oct,week_3,Male,Married,35,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,16,400,rate_4,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Oct,week_2,Saturday,Chevrolet,Urban,Wednesday,Oct,week_2,Male,Married,43,Policy_Holder,Sedan-Collision,Sedan,30000_to_39000,8,400,rate_2,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,more_than_5,no_change,3_to_4,1995,Collision,No
Jan,week_4,Tuesday,Honda,Urban,Thursday,Jan,week_4,Female,Divorced,31,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,7,400,rate_2,more_than_30,more_than_30,more_than_4,5_years,31_to_35,Yes,No,External,none,no_change,1-vehicle,1995,Collision,No
Jul,week_3,Monday,Pontiac,Rural,Wednesday,Jul,week_3,Male,Married,56,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,15,400,rate_1,more_than_30,more_than_30,none,7_years,51_to_65,No,No,External,1_to_2,no_change,1-vehicle,1995,All_Perils,No
Dec,week_5,Thursday,Honda,Urban,Monday,Jan,week_1,Male,Single,0,Policy_Holder,Utility-All_Perils,Utility,more_than_69000,3,400,rate_3,more_than_30,more_than_30,1,new,16_to_17,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Dec,week_2,Friday,Toyota,Urban,Friday,Dec,week_2,Male,Married,52,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,2,400,rate_4,more_than_30,more_than_30,more_than_4,more_than_7,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Nov,week_5,Tuesday,Honda,Urban,Thursday,Dec,week_1,Male,Married,50,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,3,400,rate_2,more_than_30,more_than_30,none,7_years,41_to_50,No,No,Internal,3_to_5,no_change,1-vehicle,1995,Liability,No
Nov,week_5,Wednesday,Toyota,Urban,Thursday,Dec,week_1,Male,Married,25,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,2,400,rate_3,more_than_30,more_than_30,2_to_4,3_years,26_to_30,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jul,week_3,Thursday,Pontiac,Urban,Tuesday,Aug,week_2,Male,Married,26,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,14,400,rate_3,more_than_30,more_than_30,more_than_4,7_years,31_to_35,No,No,External,none,4_to_8_years,2-vehicles,1995,Collision,No
Jan,week_4,Sunday,Pontiac,Urban,Tuesday,Feb,week_2,Male,Married,59,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,16,400,rate_1,more_than_30,more_than_30,none,more_than_7,51_to_65,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Sep,week_3,Sunday,Accura,Urban,Thursday,Oct,week_3,Male,Married,28,Policy_Holder,Utility-All_Perils,Utility,more_than_69000,9,400,rate_1,more_than_30,more_than_30,1,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Aug,week_1,Monday,Toyota,Urban,Monday,Aug,week_1,Male,Married,39,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,10,400,rate_1,more_than_30,more_than_30,more_than_4,7_years,36_to_40,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Jun,week_2,Monday,Honda,Rural,Monday,Jun,week_2,Male,Single,0,Policy_Holder,Sedan-Liability,Sport,more_than_69000,13,400,rate_2,more_than_30,more_than_30,2_to_4,new,16_to_17,No,No,External,none,no_change,1-vehicle,1995,Liability,No
May,week_5,Sunday,Mazda,Urban,Tuesday,May,week_5,Male,Married,41,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,1,400,rate_1,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
Mar,week_4,Monday,Honda,Urban,Tuesday,Mar,week_5,Male,Single,34,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,12,400,rate_1,more_than_30,more_than_30,none,6_years,31_to_35,No,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
Aug,week_5,Tuesday,Honda,Urban,Friday,Sep,week_1,Male,Married,32,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,14,400,rate_4,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Aug,week_4,Saturday,Toyota,Urban,Monday,Aug,week_5,Female,Single,29,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,13,400,rate_2,more_than_30,more_than_30,more_than_4,6_years,31_to_35,No,No,External,none,4_to_8_years,2-vehicles,1995,Liability,No
Nov,week_5,Thursday,Mazda,Urban,Thursday,Nov,week_5,Male,Single,27,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,10,400,rate_3,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Nov,week_3,Monday,VW,Urban,Friday,Nov,week_4,Male,Married,44,Policy_Holder,Sedan-Liability,Sport,40000_to_59000,13,400,rate_3,more_than_30,more_than_30,more_than_4,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Jun,week_3,Sunday,Mazda,Urban,Thursday,Jun,week_4,Male,Married,44,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,16,500,rate_3,more_than_30,more_than_30,none,7_years,36_to_40,No,No,External,more_than_5,2_to_3_years,1-vehicle,1995,Collision,No
Jun,week_1,Saturday,Chevrolet,Urban,Friday,Jun,week_2,Male,Married,42,Policy_Holder,Sedan-Collision,Sedan,60000_to_69000,5,400,rate_3,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
May,week_3,Thursday,Pontiac,Urban,Thursday,May,week_4,Male,Married,28,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,4,400,rate_1,more_than_30,more_than_30,2_to_4,7_years,31_to_35,No,No,External,1_to_2,no_change,1-vehicle,1995,Liability,No
Nov,week_4,Wednesday,Toyota,Urban,Friday,Nov,week_4,Male,Married,61,Policy_Holder,Sedan-All_Perils,Sedan,more_than_69000,3,400,rate_3,more_than_30,more_than_30,2_to_4,more_than_7,51_to_65,Yes,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Nov,week_3,Friday,Pontiac,Urban,Wednesday,Nov,week_5,Male,Married,34,Policy_Holder,Sedan-Collision,Sedan,more_than_69000,6,400,rate_1,more_than_30,more_than_30,more_than_4,6_years,31_to_35,Yes,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Mar,week_3,Tuesday,Mazda,Urban,Wednesday,Mar,week_3,Male,Married,39,Policy_Holder,Utility-All_Perils,Utility,more_than_69000,10,400,rate_4,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Mar,week_2,Friday,Toyota,Urban,Monday,Mar,week_2,Male,Married,57,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,13,400,rate_3,more_than_30,more_than_30,none,more_than_7,51_to_65,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Mar,week_1,Thursday,Pontiac,Urban,Thursday,Mar,week_1,Male,Single,34,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,7,400,rate_2,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Oct,week_1,Sunday,Pontiac,Urban,Monday,Oct,week_1,Male,Married,23,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,5,400,rate_3,more_than_30,more_than_30,2_to_4,5_years,26_to_30,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Jul,week_2,Sunday,Accura,Urban,Friday,Sep,week_5,Male,Married,48,Policy_Holder,Utility-All_Perils,Utility,more_than_69000,6,400,rate_2,more_than_30,more_than_30,none,6_years,41_to_50,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jul,week_4,Friday,Toyota,Urban,Tuesday,Oct,week_1,Male,Married,61,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,9,400,rate_4,more_than_30,more_than_30,1,7_years,51_to_65,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Feb,week_4,Tuesday,Honda,Urban,Wednesday,Mar,week_1,Male,Married,43,Third_Party,Sedan-Collision,Sedan,20000_to_29000,14,700,rate_4,more_than_30,more_than_30,1,more_than_7,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Apr,week_4,Saturday,Toyota,Urban,Tuesday,May,week_4,Male,Married,52,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,6,400,rate_4,more_than_30,more_than_30,none,6_years,41_to_50,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Mar,week_2,Tuesday,Pontiac,Urban,Monday,Mar,week_4,Male,Married,43,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,11,400,rate_1,more_than_30,more_than_30,none,7_years,36_to_40,No,No,External,3_to_5,no_change,1-vehicle,1995,All_Perils,No
Mar,week_4,Monday,Honda,Urban,Monday,Mar,week_4,Male,Married,31,Third_Party,Sedan-All_Perils,Sedan,more_than_69000,15,400,rate_2,more_than_30,more_than_30,none,new,31_to_35,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Apr,week_2,Monday,Mazda,Rural,Wednesday,Apr,week_2,Male,Married,57,Policy_Holder,Sedan-All_Perils,Sedan,30000_to_39000,8,400,rate_4,more_than_30,more_than_30,2_to_4,more_than_7,51_to_65,No,No,External,3_to_5,no_change,1-vehicle,1995,All_Perils,No
Apr,week_2,Friday,Mazda,Urban,Monday,Apr,week_2,Male,Married,52,Third_Party,Sedan-All_Perils,Sedan,30000_to_39000,7,400,rate_3,more_than_30,more_than_30,1,more_than_7,41_to_50,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Apr,week_4,Sunday,Chevrolet,Urban,Monday,Apr,week_4,Male,Married,56,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,3,400,rate_3,more_than_30,more_than_30,none,7_years,51_to_65,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Jan,week_3,Monday,Toyota,Rural,Tuesday,Jan,week_3,Male,Married,78,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,9,400,rate_3,more_than_30,more_than_30,1,more_than_7,over_65,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Apr,week_2,Thursday,Chevrolet,Urban,Monday,Apr,week_3,Male,Single,37,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,1,400,rate_1,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
May,week_1,Wednesday,Honda,Urban,Wednesday,May,week_1,Male,Married,44,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,4,400,rate_4,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,1_to_2,4_to_8_years,2-vehicles,1995,Liability,No
May,week_1,Tuesday,Mazda,Rural,Friday,May,week_1,Male,Married,49,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,5,400,rate_4,more_than_30,more_than_30,2_to_4,7_years,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Collision,No
May,week_1,Sunday,Mazda,Urban,Wednesday,May,week_1,Female,Married,47,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,13,400,rate_3,more_than_30,more_than_30,1,more_than_7,41_to_50,No,No,External,none,4_to_8_years,2-vehicles,1995,All_Perils,No
Mar,week_5,Tuesday,Mazda,Urban,Friday,Apr,week_1,Male,Married,47,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,12,500,rate_2,more_than_30,more_than_30,more_than_4,more_than_7,41_to_50,No,No,External,none,2_to_3_years,1-vehicle,1995,Liability,No
Dec,week_3,Tuesday,Honda,Urban,Thursday,Apr,week_3,Male,Single,0,Policy_Holder,Utility-All_Perils,Utility,more_than_69000,10,400,rate_3,more_than_30,more_than_30,2_to_4,new,16_to_17,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Nov,week_3,Tuesday,Chevrolet,Urban,Wednesday,Jan,week_4,Male,Married,53,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,16,400,rate_2,more_than_30,more_than_30,more_than_4,7_years,41_to_50,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Jan,week_5,Saturday,Pontiac,Urban,Friday,Feb,week_1,Male,Single,39,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,4,500,rate_4,more_than_30,more_than_30,2_to_4,6_years,36_to_40,Yes,No,External,none,no_change,1-vehicle,1995,Liability,No
Jan,week_5,Monday,Honda,Urban,Thursday,Feb,week_1,Male,Married,26,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,12,400,rate_1,more_than_30,more_than_30,more_than_4,6_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Jul,week_4,Monday,Chevrolet,Urban,Wednesday,Jul,week_4,Male,Married,39,Policy_Holder,Sedan-Liability,Sport,more_than_69000,7,400,rate_1,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Feb,week_3,Tuesday,Saturn,Urban,Monday,Feb,week_4,Male,Married,57,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,9,400,rate_2,more_than_30,more_than_30,none,more_than_7,51_to_65,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Oct,week_4,Monday,Honda,Urban,Monday,Dec,week_1,Male,Married,37,Policy_Holder,Sport-Collision,Sport,more_than_69000,7,400,rate_1,more_than_30,more_than_30,2_to_4,3_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Jan,week_4,Thursday,Pontiac,Urban,Thursday,Feb,week_1,Male,Single,51,Policy_Holder,Utility-All_Perils,Utility,more_than_69000,5,400,rate_4,more_than_30,more_than_30,more_than_4,7_years,41_to_50,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
May,week_4,Sunday,Mazda,Urban,Wednesday,Jun,week_1,Male,Single,25,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,7,400,rate_2,more_than_30,more_than_30,2_to_4,4_years,26_to_30,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Nov,week_2,Friday,Toyota,Urban,Tuesday,Nov,week_4,Male,Single,27,Third_Party,Sedan-Liability,Sport,20000_to_29000,13,400,rate_4,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Nov,week_3,Wednesday,Chevrolet,Urban,Wednesday,Nov,week_3,Male,Married,56,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,6,400,rate_1,more_than_30,more_than_30,more_than_4,more_than_7,51_to_65,No,No,External,none,1_year,1-vehicle,1995,Liability,No
Nov,week_4,Tuesday,Chevrolet,Urban,Friday,Nov,week_4,Male,Married,37,Policy_Holder,Sedan-All_Perils,Sedan,more_than_69000,9,400,rate_4,more_than_30,more_than_30,none,6_years,36_to_40,No,No,External,none,4_to_8_years,2-vehicles,1995,All_Perils,No
Dec,week_4,Tuesday,Honda,Urban,Thursday,Dec,week_5,Female,Single,34,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,9,400,rate_2,more_than_30,more_than_30,none,6_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Feb,week_1,Friday,Toyota,Urban,Friday,Feb,week_1,Male,Married,36,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,10,500,rate_2,more_than_30,more_than_30,more_than_4,more_than_7,36_to_40,No,No,External,1_to_2,2_to_3_years,1-vehicle,1995,Liability,No
Dec,week_2,Monday,Pontiac,Urban,Friday,Dec,week_3,Male,Single,30,Third_Party,Sedan-Collision,Sedan,20000_to_29000,9,400,rate_2,more_than_30,more_than_30,1,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Dec,week_3,Thursday,Accura,Urban,Tuesday,Dec,week_3,Female,Single,32,Third_Party,Sedan-Liability,Sport,20000_to_29000,12,400,rate_1,more_than_30,more_than_30,none,7_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Sep,week_4,Monday,Honda,Urban,Wednesday,Sep,week_4,Male,Single,59,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,8,400,rate_2,more_than_30,more_than_30,more_than_4,more_than_7,51_to_65,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Aug,week_4,Thursday,Pontiac,Urban,Tuesday,Sep,week_4,Female,Married,60,Third_Party,Sedan-Liability,Sport,20000_to_29000,10,400,rate_1,more_than_30,more_than_30,more_than_4,more_than_7,51_to_65,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Sep,week_4,Saturday,Honda,Urban,Monday,Sep,week_4,Female,Single,22,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,10,400,rate_2,more_than_30,more_than_30,2_to_4,6_years,26_to_30,No,No,External,1_to_2,no_change,1-vehicle,1995,Liability,No
Nov,week_2,Thursday,Dodge,Urban,Thursday,Nov,week_3,Male,Married,79,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,3,400,rate_1,more_than_30,more_than_30,1,more_than_7,over_65,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Dec,week_1,Tuesday,Toyota,Urban,Monday,Dec,week_2,Male,Married,51,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,16,400,rate_4,more_than_30,more_than_30,2_to_4,more_than_7,41_to_50,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
May,week_1,Friday,Honda,Urban,Friday,May,week_3,Male,Married,32,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,15,400,rate_2,more_than_30,more_than_30,more_than_4,5_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Collision,No
Nov,week_1,Thursday,Chevrolet,Urban,Wednesday,Nov,week_3,Male,Married,39,Third_Party,Sedan-Collision,Sedan,30000_to_39000,2,400,rate_1,more_than_30,more_than_30,1,more_than_7,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Oct,week_4,Wednesday,Toyota,Urban,Tuesday,Nov,week_2,Male,Married,41,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,13,400,rate_4,more_than_30,more_than_30,2_to_4,6_years,36_to_40,No,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
Aug,week_4,Saturday,Chevrolet,Urban,Monday,Sep,week_1,Male,Single,34,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,1,400,rate_3,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Jul,week_5,Thursday,Chevrolet,Urban,Monday,Sep,week_2,Male,Single,28,Third_Party,Sedan-Collision,Sedan,30000_to_39000,14,400,rate_2,none,more_than_30,none,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Mar,week_3,Sunday,Mazda,Rural,Monday,Mar,week_3,Male,Single,33,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,2,400,rate_1,more_than_30,more_than_30,1,5_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
May,week_1,Tuesday,VW,Urban,Thursday,May,week_1,Male,Married,27,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,7,400,rate_3,more_than_30,more_than_30,more_than_4,7_years,31_to_35,No,No,External,1_to_2,no_change,1-vehicle,1995,Liability,No
Apr,week_4,Wednesday,Honda,Urban,Friday,Apr,week_5,Male,Married,47,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,12,400,rate_4,8_to_15,more_than_30,none,more_than_7,41_to_50,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Sep,week_3,Tuesday,Toyota,Urban,Tuesday,Sep,week_3,Male,Single,34,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,15,400,rate_3,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Jun,week_4,Monday,Pontiac,Urban,Wednesday,Sep,week_5,Male,Married,42,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,13,400,rate_2,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Aug,week_3,Sunday,Pontiac,Urban,Wednesday,Aug,week_3,Male,Single,41,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,13,400,rate_3,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,3_to_5,no_change,1-vehicle,1995,All_Perils,No
Feb,week_1,Saturday,Pontiac,Urban,Wednesday,Feb,week_2,Male,Single,25,Third_Party,Sedan-Collision,Sedan,20000_to_29000,1,400,rate_2,more_than_30,more_than_30,1,4_years,26_to_30,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Sep,week_2,Sunday,Mazda,Rural,Monday,Sep,week_2,Male,Married,29,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,16,400,rate_4,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Apr,week_5,Friday,Mazda,Urban,Monday,May,week_1,Male,Single,29,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,11,700,rate_4,more_than_30,more_than_30,none,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Oct,week_4,Monday,Pontiac,Urban,Monday,Oct,week_4,Male,Single,31,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,10,400,rate_4,more_than_30,more_than_30,more_than_4,5_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Feb,week_2,Wednesday,Pontiac,Urban,Monday,Feb,week_5,Male,Single,27,Third_Party,Sedan-Liability,Sport,30000_to_39000,15,400,rate_1,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
